RMAC,definition,strong,verb_core,language,lookup_source,verify_status,verify_detail
V-Qal-QalPassPrtcpl-mpc | 3mp,<p>Verb - Qal - QalPassParticiple - masculine plural construct </p><p>+ third person masculine plural</p>,H8803,V-Qal-QalPassPrtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe passif,OK_DEF_MATCH,Qal / Participe Passif
V-Qal-QalPassPrtcpl-mpc | 3ms,<p>Verb - Qal - QalPassParticiple - masculine plural construct </p><p>+ third person masculine singular</p>,H8803,V-Qal-QalPassPrtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe passif,OK_DEF_MATCH,Qal / Participe Passif
V-Qal-QalPassPrtcpl-ms,<p>Verb - Qal - QalPassParticiple - masculine singular</p>,H8803,V-Qal-QalPassPrtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe passif,OK_DEF_MATCH,Qal / Participe Passif
V-Qal-QalPassPrtcpl-msc,<p>Verb - Qal - QalPassParticiple - masculine singular construct</p>,H8803,V-Qal-QalPassPrtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe passif,OK_DEF_MATCH,Qal / Participe Passif
V-Qal-QalPassPrtcpl-msc | 1cp,<p>Verb - Qal - QalPassParticiple - masculine singular construct </p><p>+ first person common plural</p>,H8803,V-Qal-QalPassPrtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe passif,OK_DEF_MATCH,Qal / Participe Passif
V-Qal-QalPassPrtcpl-msc | 1cs,<p>Verb - Qal - QalPassParticiple - masculine singular construct </p><p>+ first person common singular</p>,H8803,V-Qal-QalPassPrtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe passif,OK_DEF_MATCH,Qal / Participe Passif
V-Qal-QalPassPrtcpl-msc | 3ms,<p>Verb - Qal - QalPassParticiple - masculine singular construct </p><p>+ third person masculine singular</p>,H8803,V-Qal-QalPassPrtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe passif,OK_DEF_MATCH,Qal / Participe Passif
V-QalPass-Imperf-2mp,<p>Verb - QalPass - Imperfect - second person masculine plural</p>,H8792,V-QalPass-Imperf,hebrew,FALLBACK_WARNING:bstudy:ref_lex_core_ori_tr:rejected_by_allstrong:H8792:MISMATCH_DEF:expected=QalPass/imparfait; got=Pual/Imparfait,ACCEPTED_FALLBACK_WARNING,fallback accepted at end of process; authority_check=MISMATCH_DEF:expected=QalPass/imparfait; got=Pual/Imparfait
V-QalPass-Imperf-2ms,<p>Verb - QalPass - Imperfect - second person masculine singular</p>,H8714,V-QalPass-Imperf,hebrew,FALLBACK_WARNING:bstudy:ref_lex_core_ori_tr:rejected_by_allstrong:H8714:MISMATCH_DEF:expected=QalPass/imparfait; got=Hofal/Imparfait,ACCEPTED_FALLBACK_WARNING,fallback accepted at end of process; authority_check=MISMATCH_DEF:expected=QalPass/imparfait; got=Hofal/Imparfait
V-QalPass-Imperf-3ms,<p>Verb - QalPass - Imperfect - third person masculine singular</p>,H8714,V-QalPass-Imperf,hebrew,FALLBACK_WARNING:bstudy:ref_lex_core_ori_tr:rejected_by_allstrong:H8714:MISMATCH_DEF:expected=QalPass/imparfait; got=Hofal/Imparfait,ACCEPTED_FALLBACK_WARNING,fallback accepted at end of process; authority_check=MISMATCH_DEF:expected=QalPass/imparfait; got=Hofal/Imparfait
V-QalPass-Perf-1cp,<p>Verb - QalPass - Perfect - first person common plural</p>,H8804,V-QalPass-Perf,hebrew,FALLBACK_WARNING:hebrew_qalpass_drop_pass:QalPass->Qal/parfait; prior=hebrew_def_missing:QalPass/parfait,ACCEPTED_FALLBACK_WARNING,fallback accepted at end of process; authority_check=MISMATCH_DEF:expected=QalPass/parfait; got=Qal/Parfait
V-QalPass-Perf-1cs,<p>Verb - QalPass - Perfect - first person common singular</p>,H8795,V-QalPass-Perf,hebrew,FALLBACK_WARNING:bstudy:ref_lex_core_ori_tr:rejected_by_allstrong:H8795:MISMATCH_DEF:expected=QalPass/parfait; got=Pual/Parfait,ACCEPTED_FALLBACK_WARNING,fallback accepted at end of process; authority_check=MISMATCH_DEF:expected=QalPass/parfait; got=Pual/Parfait
V-QalPass-Perf-2mp,<p>Verb - QalPass - Perfect - second person masculine plural</p>,H8795,V-QalPass-Perf,hebrew,FALLBACK_WARNING:bstudy:ref_lex_core_ori_tr:rejected_by_allstrong:H8795:MISMATCH_DEF:expected=QalPass/parfait; got=Pual/Parfait,ACCEPTED_FALLBACK_WARNING,fallback accepted at end of process; authority_check=MISMATCH_DEF:expected=QalPass/parfait; got=Pual/Parfait
V-QalPass-Perf-2ms,<p>Verb - QalPass - Perfect - second person masculine singular</p>,H8795,V-QalPass-Perf,hebrew,FALLBACK_WARNING:bstudy:ref_lex_core_ori_tr:rejected_by_allstrong:H8795:MISMATCH_DEF:expected=QalPass/parfait; got=Pual/Parfait,ACCEPTED_FALLBACK_WARNING,fallback accepted at end of process; authority_check=MISMATCH_DEF:expected=QalPass/parfait; got=Pual/Parfait
V-QalPass-Perf-3cp,<p>Verb - QalPass - Perfect - third person common plural</p>,H8795,V-QalPass-Perf,hebrew,FALLBACK_WARNING:bstudy:ref_lex_core_ori_tr:rejected_by_allstrong:H8795:MISMATCH_DEF:expected=QalPass/parfait; got=Pual/Parfait,ACCEPTED_FALLBACK_WARNING,fallback accepted at end of process; authority_check=MISMATCH_DEF:expected=QalPass/parfait; got=Pual/Parfait
V-QalPass-Perf-3fs,<p>Verb - QalPass - Perfect - third person feminine singular</p>,H8795,V-QalPass-Perf,hebrew,FALLBACK_WARNING:bstudy:ref_lex_core_ori_tr:rejected_by_allstrong:H8795:MISMATCH_DEF:expected=QalPass/parfait; got=Pual/Parfait,ACCEPTED_FALLBACK_WARNING,fallback accepted at end of process; authority_check=MISMATCH_DEF:expected=QalPass/parfait; got=Pual/Parfait
V-QalPass-Perf-3ms,<p>Verb - QalPass - Perfect - third person masculine singular</p>,H8795,V-QalPass-Perf,hebrew,FALLBACK_WARNING:bstudy:ref_lex_core_ori_tr:rejected_by_allstrong:H8795:MISMATCH_DEF:expected=QalPass/parfait; got=Pual/Parfait,ACCEPTED_FALLBACK_WARNING,fallback accepted at end of process; authority_check=MISMATCH_DEF:expected=QalPass/parfait; got=Pual/Parfait
V-QalPass-Prtcpl-fs,<p>Verb - QalPass - Participle - feminine singular</p>,H8801,V-QalPass-Prtcpl,hebrew,FALLBACK_WARNING:hebrew_qalpass_drop_pass:QalPass->Qal/participe; prior=hebrew_def_missing:QalPass/participe,ACCEPTED_FALLBACK_WARNING,fallback accepted at end of process; authority_check=MISMATCH_DEF:expected=QalPass/participe; got=Qal/Participe
V-QalPass-Prtcpl-ms,<p>Verb - QalPass - Participle - masculine singular</p>,H8794,V-QalPass-Prtcpl,hebrew,FALLBACK_WARNING:bstudy:ref_lex_core_ori_tr:rejected_by_allstrong:H8794:MISMATCH_DEF:expected=QalPass/participe; got=Pual/Participe,ACCEPTED_FALLBACK_WARNING,fallback accepted at end of process; authority_check=MISMATCH_DEF:expected=QalPass/participe; got=Pual/Participe
V-RIA-1P,<p>Verb - Perfect Indicative Active - 1st Person Plural</p>,G5758,V-RIA,greek,greek_table:V-RAI:confirmed_by_allstrong,OK_DEF_MATCH,Parfait / Active / Indicatif
V-RIA-1S,<p>Verb - Perfect Indicative Active - 1st Person Singular</p>,G5758,V-RIA,greek,greek_table:V-RAI:confirmed_by_allstrong,OK_DEF_MATCH,Parfait / Active / Indicatif
V-RIA-2P,<p>Verb - Perfect Indicative Active - 2nd Person Plural</p>,G5758,V-RIA,greek,greek_table:V-RAI:confirmed_by_allstrong,OK_DEF_MATCH,Parfait / Active / Indicatif
V-RIA-2S,<p>Verb - Perfect Indicative Active - 2nd Person Singular</p>,G5758,V-RIA,greek,greek_table:V-RAI:confirmed_by_allstrong,OK_DEF_MATCH,Parfait / Active / Indicatif
V-RIA-3P,<p>Verb - Perfect Indicative Active - 3rd Person Plural</p>,G5758,V-RIA,greek,greek_table:V-RAI:confirmed_by_allstrong,OK_DEF_MATCH,Parfait / Active / Indicatif
V-RIA-3S,<p>Verb - Perfect Indicative Active - 3rd Person Singular</p>,G5758,V-RIA,greek,greek_table:V-RAI:confirmed_by_allstrong,OK_DEF_MATCH,Parfait / Active / Indicatif
V-RIM-2S,<p>Verb - Perfect Indicative Middle - 2nd Person Singular</p>,G5764,V-RIM,greek,greek_table:V-RMI:confirmed_by_allstrong,OK_DEF_MATCH,Parfait / Moyenne / Indicatif
V-RIM-3S,<p>Verb - Perfect Indicative Middle - 3rd Person Singular</p>,G5764,V-RIM,greek,greek_table:V-RMI:confirmed_by_allstrong,OK_DEF_MATCH,Parfait / Moyenne / Indicatif
V-RIM/P-1P,<p>Verb - Perfect Indicative Middle or Passive - 1st Person Plural</p>,G5769,V-RIM/P,greek,"FALLBACK_WARNING:bstudy:ref_lex_core:rejected_by_allstrong:G5769:MISMATCH_DEF:expected=parfait/['moyenne', 'passive', 'soit moyenne', 'soit passive']/indicatif; got=Parfait/Passive/Indicatif; prior=allstrong_def_greek_ambiguous:G5711|G5766; greek_table_missing:V-RM/PI",ACCEPTED_FALLBACK_WARNING,"fallback accepted at end of process; authority_check=MISMATCH_DEF:expected=parfait/['moyenne', 'passive', 'soit moyenne', 'soit passive']/indicatif; got=Parfait/Passive/Indicatif"
V-RIM/P-1S,<p>Verb - Perfect Indicative Middle or Passive - 1st Person Singular</p>,G5766,V-RIM/P,greek,bstudy:ref_lex_core_ori_tr:confirmed_by_allstrong,OK_DEF_MATCH,Parfait / Moyenne ou Passive Déponente / Indicatif
V-RIM/P-2P,<p>Verb - Perfect Indicative Middle or Passive - 2nd Person Plural</p>,G5769,V-RIM/P,greek,"FALLBACK_WARNING:bstudy:ref_lex_core:rejected_by_allstrong:G5769:MISMATCH_DEF:expected=parfait/['moyenne', 'passive', 'soit moyenne', 'soit passive']/indicatif; got=Parfait/Passive/Indicatif; prior=allstrong_def_greek_ambiguous:G5711|G5766; greek_table_missing:V-RM/PI",ACCEPTED_FALLBACK_WARNING,"fallback accepted at end of process; authority_check=MISMATCH_DEF:expected=parfait/['moyenne', 'passive', 'soit moyenne', 'soit passive']/indicatif; got=Parfait/Passive/Indicatif"
V-RIM/P-2S,<p>Verb - Perfect Indicative Middle or Passive - 2nd Person Singular</p>,G5769,V-RIM/P,greek,"FALLBACK_WARNING:bstudy:ref_lex_core_ori_tr:rejected_by_allstrong:G5769:MISMATCH_DEF:expected=parfait/['moyenne', 'passive', 'soit moyenne', 'soit passive']/indicatif; got=Parfait/Passive/Indicatif; prior=allstrong_def_greek_ambiguous:G5711|G5766; greek_table_missing:V-RM/PI",ACCEPTED_FALLBACK_WARNING,"fallback accepted at end of process; authority_check=MISMATCH_DEF:expected=parfait/['moyenne', 'passive', 'soit moyenne', 'soit passive']/indicatif; got=Parfait/Passive/Indicatif"
V-RIM/P-3P,<p>Verb - Perfect Indicative Middle or Passive - 3rd Person Plural</p>,G5769,V-RIM/P,greek,"FALLBACK_WARNING:bstudy:ref_lex_core_ori_tr:rejected_by_allstrong:G5769:MISMATCH_DEF:expected=parfait/['moyenne', 'passive', 'soit moyenne', 'soit passive']/indicatif; got=Parfait/Passive/Indicatif; prior=allstrong_def_greek_ambiguous:G5711|G5766; greek_table_missing:V-RM/PI",ACCEPTED_FALLBACK_WARNING,"fallback accepted at end of process; authority_check=MISMATCH_DEF:expected=parfait/['moyenne', 'passive', 'soit moyenne', 'soit passive']/indicatif; got=Parfait/Passive/Indicatif"
V-RIM/P-3S,<p>Verb - Perfect Indicative Middle or Passive - 3rd Person Singular</p>,G5769,V-RIM/P,greek,"FALLBACK_WARNING:bstudy:ref_lex_core_ori_tr:rejected_by_allstrong:G5769:MISMATCH_DEF:expected=parfait/['moyenne', 'passive', 'soit moyenne', 'soit passive']/indicatif; got=Parfait/Passive/Indicatif; prior=allstrong_def_greek_ambiguous:G5711|G5766; greek_table_missing:V-RM/PI",ACCEPTED_FALLBACK_WARNING,"fallback accepted at end of process; authority_check=MISMATCH_DEF:expected=parfait/['moyenne', 'passive', 'soit moyenne', 'soit passive']/indicatif; got=Parfait/Passive/Indicatif"
V-RIP-1P,<p>Verb - Perfect Indicative Passive - 1st Person Plural</p>,G5769,V-RIP,greek,greek_table:V-RPI:confirmed_by_allstrong,OK_DEF_MATCH,Parfait / Passive / Indicatif
V-RMA-2P,<p>Verb - Perfect Imperative Active - 2nd Person Plural</p>,G5759,V-RMA,greek,allstrong_def_greek:Parfait / Active / Impératif,OK_DEF_MATCH,Parfait / Active / Impératif
V-RMM/P-2P,<p>Verb - Perfect Imperative Middle or Passive - 2nd Person Plural</p>,G5770,V-RMM/P,greek,"FALLBACK_WARNING:bstudy:ref_lex_core:rejected_by_allstrong:G5770:MISMATCH_DEF:expected=parfait/['moyenne', 'passive', 'soit moyenne', 'soit passive']/impératif; got=Parfait/Passive/Impératif; prior=allstrong_def_greek_no_match; greek_table_missing:V-RM/PM",ACCEPTED_FALLBACK_WARNING,"fallback accepted at end of process; authority_check=MISMATCH_DEF:expected=parfait/['moyenne', 'passive', 'soit moyenne', 'soit passive']/impératif; got=Parfait/Passive/Impératif"
V-RMM/P-2S,<p>Verb - Perfect Imperative Middle or Passive - 2nd Person Singular</p>,G5770,V-RMM/P,greek,"FALLBACK_WARNING:bstudy:ref_lex_core:rejected_by_allstrong:G5770:MISMATCH_DEF:expected=parfait/['moyenne', 'passive', 'soit moyenne', 'soit passive']/impératif; got=Parfait/Passive/Impératif; prior=allstrong_def_greek_no_match; greek_table_missing:V-RM/PM",ACCEPTED_FALLBACK_WARNING,"fallback accepted at end of process; authority_check=MISMATCH_DEF:expected=parfait/['moyenne', 'passive', 'soit moyenne', 'soit passive']/impératif; got=Parfait/Passive/Impératif"
V-RNA,<p>Verb - Perfect Infinitive Active</p>,G5760,V-RNA,greek,greek_table:V-RAN:confirmed_by_allstrong,OK_DEF_MATCH,Parfait / Active / Infinitif
V-RNM/P,<p>Verb - Perfect Infinitive Middle or Passive</p>,G5767,V-RNM/P,greek,allstrong_def_greek:Parfait / Moyenne ou Passive Déponente / Infinitif,OK_DEF_MATCH,Parfait / Moyenne ou Passive Déponente / Infinitif
V-RPA-AFS,<p>Verb - Perfect Participle Active - Accusative Feminine Singular</p>,G5761,V-RPA,greek,greek_table:V-RAP:confirmed_by_allstrong,OK_DEF_MATCH,Parfait / Active / Participe
V-RPA-AMP,<p>Verb - Perfect Participle Active - Accusative Masculine Plural</p>,G5761,V-RPA,greek,greek_table:V-RAP:confirmed_by_allstrong,OK_DEF_MATCH,Parfait / Active / Participe
V-RPA-AMS,<p>Verb - Perfect Participle Active - Accusative Masculine Singular</p>,G5761,V-RPA,greek,greek_table:V-RAP:confirmed_by_allstrong,OK_DEF_MATCH,Parfait / Active / Participe
V-RPA-ANP,<p>Verb - Perfect Participle Active - Accusative Neuter Plural</p>,G5761,V-RPA,greek,greek_table:V-RAP:confirmed_by_allstrong,OK_DEF_MATCH,Parfait / Active / Participe
V-RPA-ANS,<p>Verb - Perfect Participle Active - Accusative Neuter Singular</p>,G5761,V-RPA,greek,greek_table:V-RAP:confirmed_by_allstrong,OK_DEF_MATCH,Parfait / Active / Participe
V-RPA-DMP,<p>Verb - Perfect Participle Active - Dative Masculine Plural</p>,G5761,V-RPA,greek,greek_table:V-RAP:confirmed_by_allstrong,OK_DEF_MATCH,Parfait / Active / Participe
V-RPA-DMS,<p>Verb - Perfect Participle Active - Dative Masculine Singular</p>,G5761,V-RPA,greek,greek_table:V-RAP:confirmed_by_allstrong,OK_DEF_MATCH,Parfait / Active / Participe
V-RPA-DNS,<p>Verb - Perfect Participle Active - Dative Neuter Singular</p>,G5761,V-RPA,greek,greek_table:V-RAP:confirmed_by_allstrong,OK_DEF_MATCH,Parfait / Active / Participe
V-RPA-GFS,<p>Verb - Perfect Participle Active - Genitive Feminine Singular</p>,G5761,V-RPA,greek,greek_table:V-RAP:confirmed_by_allstrong,OK_DEF_MATCH,Parfait / Active / Participe
V-RPA-GMP,<p>Verb - Perfect Participle Active - Genitive Masculine Plural</p>,G5761,V-RPA,greek,greek_table:V-RAP:confirmed_by_allstrong,OK_DEF_MATCH,Parfait / Active / Participe
V-RPA-GMS,<p>Verb - Perfect Participle Active - Genitive Masculine Singular</p>,G5761,V-RPA,greek,greek_table:V-RAP:confirmed_by_allstrong,OK_DEF_MATCH,Parfait / Active / Participe
V-RPA-GNP,<p>Verb - Perfect Participle Active - Genitive Neuter Plural</p>,G5761,V-RPA,greek,greek_table:V-RAP:confirmed_by_allstrong,OK_DEF_MATCH,Parfait / Active / Participe
V-RPA-NFP,<p>Verb - Perfect Participle Active - Nominative Feminine Plural</p>,G5761,V-RPA,greek,greek_table:V-RAP:confirmed_by_allstrong,OK_DEF_MATCH,Parfait / Active / Participe
V-RPA-NFS,<p>Verb - Perfect Participle Active - Nominative Feminine Singular</p>,G5761,V-RPA,greek,greek_table:V-RAP:confirmed_by_allstrong,OK_DEF_MATCH,Parfait / Active / Participe
V-RPA-NMP,<p>Verb - Perfect Participle Active - Nominative Masculine Plural</p>,G5761,V-RPA,greek,greek_table:V-RAP:confirmed_by_allstrong,OK_DEF_MATCH,Parfait / Active / Participe
V-RPA-NMS,<p>Verb - Perfect Participle Active - Nominative Masculine Singular</p>,G5761,V-RPA,greek,greek_table:V-RAP:confirmed_by_allstrong,OK_DEF_MATCH,Parfait / Active / Participe
V-RPA-NNP,<p>Verb - Perfect Participle Active - Nominative Neuter Plural</p>,G5761,V-RPA,greek,greek_table:V-RAP:confirmed_by_allstrong,OK_DEF_MATCH,Parfait / Active / Participe
V-RPA-NNS,<p>Verb - Perfect Participle Active - Nominative Neuter Singular</p>,G5761,V-RPA,greek,greek_table:V-RAP:confirmed_by_allstrong,OK_DEF_MATCH,Parfait / Active / Participe
V-RPM-AMS,<p>Verb - Perfect Participle Middle - Accusative Masculine Singular</p>,G5765,V-RPM,greek,greek_table:V-RMP:confirmed_by_allstrong,OK_DEF_MATCH,Parfait / Moyenne / Participe
V-RPM-NMP,<p>Verb - Perfect Participle Middle - Nominative Masculine Plural</p>,G5765,V-RPM,greek,greek_table:V-RMP:confirmed_by_allstrong,OK_DEF_MATCH,Parfait / Moyenne / Participe
V-RPM-NMS,<p>Verb - Perfect Participle Middle - Nominative Masculine Singular</p>,G5765,V-RPM,greek,greek_table:V-RMP:confirmed_by_allstrong,OK_DEF_MATCH,Parfait / Moyenne / Participe
V-RPM/P-AFP,<p>Verb - Perfect Participle Middle or Passive - Accusative Feminine Plural</p>,G5768,V-RPM/P,greek,allstrong_def_greek:Parfait / Moyenne ou Passive Déponente / Participe,OK_DEF_MATCH,Parfait / Moyenne ou Passive Déponente / Participe
V-RPM/P-AFS,<p>Verb - Perfect Participle Middle or Passive - Accusative Feminine Singular</p>,G5768,V-RPM/P,greek,allstrong_def_greek:Parfait / Moyenne ou Passive Déponente / Participe,OK_DEF_MATCH,Parfait / Moyenne ou Passive Déponente / Participe
V-RPM/P-AMP,<p>Verb - Perfect Participle Middle or Passive - Accusative Masculine Plural</p>,G5768,V-RPM/P,greek,allstrong_def_greek:Parfait / Moyenne ou Passive Déponente / Participe,OK_DEF_MATCH,Parfait / Moyenne ou Passive Déponente / Participe
V-RPM/P-AMS,<p>Verb - Perfect Participle Middle or Passive - Accusative Masculine Singular</p>,G5768,V-RPM/P,greek,allstrong_def_greek:Parfait / Moyenne ou Passive Déponente / Participe,OK_DEF_MATCH,Parfait / Moyenne ou Passive Déponente / Participe
V-RPM/P-ANP,<p>Verb - Perfect Participle Middle or Passive - Accusative Neuter Plural</p>,G5768,V-RPM/P,greek,allstrong_def_greek:Parfait / Moyenne ou Passive Déponente / Participe,OK_DEF_MATCH,Parfait / Moyenne ou Passive Déponente / Participe
V-RPM/P-ANS,<p>Verb - Perfect Participle Middle or Passive - Accusative Neuter Singular</p>,G5768,V-RPM/P,greek,allstrong_def_greek:Parfait / Moyenne ou Passive Déponente / Participe,OK_DEF_MATCH,Parfait / Moyenne ou Passive Déponente / Participe
V-RPM/P-DFP,<p>Verb - Perfect Participle Middle or Passive - Dative Feminine Plural</p>,G5768,V-RPM/P,greek,allstrong_def_greek:Parfait / Moyenne ou Passive Déponente / Participe,OK_DEF_MATCH,Parfait / Moyenne ou Passive Déponente / Participe
V-RPM/P-DFS,<p>Verb - Perfect Participle Middle or Passive - Dative Feminine Singular</p>,G5768,V-RPM/P,greek,allstrong_def_greek:Parfait / Moyenne ou Passive Déponente / Participe,OK_DEF_MATCH,Parfait / Moyenne ou Passive Déponente / Participe
V-RPM/P-DMP,<p>Verb - Perfect Participle Middle or Passive - Dative Masculine Plural</p>,G5768,V-RPM/P,greek,allstrong_def_greek:Parfait / Moyenne ou Passive Déponente / Participe,OK_DEF_MATCH,Parfait / Moyenne ou Passive Déponente / Participe
V-RPM/P-DMS,<p>Verb - Perfect Participle Middle or Passive - Dative Masculine Singular</p>,G5768,V-RPM/P,greek,allstrong_def_greek:Parfait / Moyenne ou Passive Déponente / Participe,OK_DEF_MATCH,Parfait / Moyenne ou Passive Déponente / Participe
V-RPM/P-DNP,<p>Verb - Perfect Participle Middle or Passive - Dative Neuter Plural</p>,G5768,V-RPM/P,greek,allstrong_def_greek:Parfait / Moyenne ou Passive Déponente / Participe,OK_DEF_MATCH,Parfait / Moyenne ou Passive Déponente / Participe
V-RPM/P-DNS,<p>Verb - Perfect Participle Middle or Passive - Dative Neuter Singular</p>,G5768,V-RPM/P,greek,allstrong_def_greek:Parfait / Moyenne ou Passive Déponente / Participe,OK_DEF_MATCH,Parfait / Moyenne ou Passive Déponente / Participe
V-RPM/P-GFP,<p>Verb - Perfect Participle Middle or Passive - Genitive Feminine Plural</p>,G5768,V-RPM/P,greek,allstrong_def_greek:Parfait / Moyenne ou Passive Déponente / Participe,OK_DEF_MATCH,Parfait / Moyenne ou Passive Déponente / Participe
V-RPM/P-GFS,<p>Verb - Perfect Participle Middle or Passive - Genitive Feminine Singular</p>,G5768,V-RPM/P,greek,allstrong_def_greek:Parfait / Moyenne ou Passive Déponente / Participe,OK_DEF_MATCH,Parfait / Moyenne ou Passive Déponente / Participe
V-RPM/P-GMP,<p>Verb - Perfect Participle Middle or Passive - Genitive Masculine Plural</p>,G5768,V-RPM/P,greek,allstrong_def_greek:Parfait / Moyenne ou Passive Déponente / Participe,OK_DEF_MATCH,Parfait / Moyenne ou Passive Déponente / Participe
V-RPM/P-GMS,<p>Verb - Perfect Participle Middle or Passive - Genitive Masculine Singular</p>,G5768,V-RPM/P,greek,allstrong_def_greek:Parfait / Moyenne ou Passive Déponente / Participe,OK_DEF_MATCH,Parfait / Moyenne ou Passive Déponente / Participe
V-RPM/P-GNP,<p>Verb - Perfect Participle Middle or Passive - Genitive Neuter Plural</p>,G5768,V-RPM/P,greek,allstrong_def_greek:Parfait / Moyenne ou Passive Déponente / Participe,OK_DEF_MATCH,Parfait / Moyenne ou Passive Déponente / Participe
V-RPM/P-GNS,<p>Verb - Perfect Participle Middle or Passive - Genitive Neuter Singular</p>,G5768,V-RPM/P,greek,allstrong_def_greek:Parfait / Moyenne ou Passive Déponente / Participe,OK_DEF_MATCH,Parfait / Moyenne ou Passive Déponente / Participe
V-RPM/P-NFP,<p>Verb - Perfect Participle Middle or Passive - Nominative Feminine Plural</p>,G5768,V-RPM/P,greek,allstrong_def_greek:Parfait / Moyenne ou Passive Déponente / Participe,OK_DEF_MATCH,Parfait / Moyenne ou Passive Déponente / Participe
V-RPM/P-NFS,<p>Verb - Perfect Participle Middle or Passive - Nominative Feminine Singular</p>,G5768,V-RPM/P,greek,allstrong_def_greek:Parfait / Moyenne ou Passive Déponente / Participe,OK_DEF_MATCH,Parfait / Moyenne ou Passive Déponente / Participe
V-RPM/P-NMP,<p>Verb - Perfect Participle Middle or Passive - Nominative Masculine Plural</p>,G5768,V-RPM/P,greek,allstrong_def_greek:Parfait / Moyenne ou Passive Déponente / Participe,OK_DEF_MATCH,Parfait / Moyenne ou Passive Déponente / Participe
V-RPM/P-NMS,<p>Verb - Perfect Participle Middle or Passive - Nominative Masculine Singular</p>,G5768,V-RPM/P,greek,allstrong_def_greek:Parfait / Moyenne ou Passive Déponente / Participe,OK_DEF_MATCH,Parfait / Moyenne ou Passive Déponente / Participe
